datasize,spark_executor_cores,spark_driver_memory,spark_default_parallelism,spark_memory_fraction,spark_memory_storageFraction,spark_storage_replication_proactive,spark_broadcast_compress,spark_io_compression_codec,spark_rdd_compress,spark_reducer_maxSizeInFlight,spark_shuffle_spill_compress,spark_speculation,spark_broadcast_blockSize,spark_shuffle_compress,spark_executor_memory,spark_shuffle_file_buffer,spark_storage_memoryMapThreshold,spark_locality_wait,spark_task_maxFailures,spark_shuffle_sort_bypassMergeThreshold,spark_kryoserializer_buffer,spark_memory_offHeap_size,spark_scheduler_revive_interval,jvm_gc_collect,jvm_gc_timeratio,jvm_max_gc_pause,jvm_max_tenuringThreshold,jvm_new_ratio,jvm_par_gc_thread,jvm_survivor_ratio,Executor_Deserialize_Time,Executor_Deserialize_CPU_Time,Executor_Run_Time,Executor_CPU_Time,Result_Size,JVM_GC_Time,Result_Serialization_Time,Memory_Bytes_Spilled,Disk_Bytes_Spilled,Local_Blocks_Fetched,Fetch_Wait_Time,Remote_Bytes_Read,Local_Bytes_Read,Total_Records_Read,migrations,context-switches,cache-misses,cache-references,branch-misses,branch-load-misses,major-faults,minor-faults,page-faults,cycles,raw_syscalls_sys_enter,raw_syscalls_sys_exit,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,LLC-load-misses,LLC-store-misses,LLC-stores,node-load-misses,node-store-misses,mem-loads,mem-stores,branch-loads,run_times
320000,3,5,41,0.59,0.55,0,1,0,0,81,1,1,28,0,5,120,106,3,5,263,119,728,25,3,75,497,15,7,2,8,16.954,5169877.879,275.583,35949520.35,2198.739,7.678,0.046,0,0,18.102,0.004,32705.015,95779.833,1212.121,8794,74270,389573135,2918945568,369287589,367707309,76,421158,421253,56117992491,373091,373243,53654060698,1222275918,17267365023,7191689050,36223120,52926442,154954109,5326,2422,6669,6865570702,10481522311,39.502
320000,5,2,12,0.7,0.54,0,1,1,0,21,0,0,109,0,3,22,11,9,6,415,72,256,5,2,88,329,13,3,2,7,191.856,7824170.761,342.121,40845694.87,2241.193,19.704,0.091,0,0,10.114,0.288,74815.523,53669.326,1212.121,9295,79140,410125670,2662983743,379833926,374184611,209,303481,303742,53983458493,369624,369776,54673662204,1093824224,16765071109,6886316190,42722864,61769914,138885136,86,84,1140,6599850664,11207611846,26.071
320000,2,1,121,0.77,0.46,1,1,2,0,16,0,1,71,0,4,80,36,8,5,373,25,194,43,1,25,262,14,1,5,8,8.769,3472736.375,124.837,23604824.74,2183.511,1.091,0.042,0,0,24.242,0.008,0,128484.848,1212.121,8260,69084,316830557,2371527719,351588443,357395395,33,275256,275314,50086683110,344356,344509,47718131900,956209168,14802072503,6366015261,38948611,53288561,139096870,37,277,1714,5974768319,9437283373,23.987
320000,4,6,60,0.31,0.59,1,0,1,0,125,0,1,83,1,2,17,161,4,6,150,100,44,21,1,77,479,4,9,5,7,887.332,15267415.46,400.513,44479195.12,2296.419,14.117,0.215,0,0,4.543,0.46,47201.834,11078.211,1207.547,7327,72302,373619017,2715875792,357367372,356431403,32,319932,319986,54409052257,361469,361623,52192446071,1020733313,15815960824,6524239604,40530031,64227398,134835737,0,0,822,6424498527,10149876235,30.41
320000,2,6,50,0.43,0.8,0,0,1,1,8,0,0,100,0,2,114,33,5,5,821,68,238,4,2,81,408,7,5,2,9,1053.299,20356183.31,312.864,74979593.16,2305.375,26.932,0.276,0,0,2.773,2.629,113685.402,14799.447,1212.121,13306,87709,501374295,2993635270,403126120,404877570,38,328812,328897,75964685268,396281,396434,68961988222,1704437952,20435924849,7896219358,62033342,81665273,187140317,0,26,737,7727357480,13209055696,33.803
320000,7,4,115,0.77,0.63,1,0,1,0,3,1,1,41,1,6,82,162,9,9,799,74,900,5,3,29,453,3,5,5,5,227.197,7320170.296,296.848,65232764.13,2217.754,14.92,0.133,0,0,8.159,0.186,38772.504,19728.299,1212.121,10564,76828,365140967,2609054607,342442615,339388591,32,252378,252448,53948792524,381027,381181,53264861202,1106472664,16726592716,6475312608,40888045,52106062,142841404,14,0,793,6451848879,9889354446,17.198
320000,5,4,43,0.4,0.86,0,0,1,0,60,0,0,119,1,2,2,60,4,6,473,83,148,45,0,20,199,6,3,4,8,281.174,7462202.186,284.659,49593632.13,2233.837,35.708,0.125,0,0,8.106,0.364,38959.212,19541.591,1212.121,7882,66485,352686244,2466810547,334470310,340191566,32,271394,271447,46750934573,341638,341786,46526173144,938409432,14620407287,6163134847,33122334,57305240,122170989,115,0,909,5895283552,8924628066,17.657
320000,1,5,38,0.46,0.7,0,0,1,1,16,1,0,95,0,5,24,53,6,4,753,5,742,3,1,32,170,8,7,7,9,61.591,8481933.856,168.451,28446154.69,2206.341,1.485,0.061,0,0,8.102,0.97,85387.417,43097.432,1212.121,9440,88330,372477837,2508052401,389152872,385801313,32,298783,298838,53457585229,398265,398419,50811243082,1227963723,16649972868,6842298320,40981374,51361916,153165068,129,229,1324,6215372022,10288079028,27.626
320000,6,2,74,0.8,0.64,0,0,0,1,10,0,1,92,1,2,100,66,6,4,413,75,190,39,3,28,292,4,4,6,7,171.558,6865244.849,230.113,45923818.52,2216.098,8.498,0.132,0,0,11.774,0.143,35013.57,33303.091,1207.547,9372,70586,344127163,2577161766,336051716,337343783,32,292776,292842,52713689307,362999,363156,50206268516,1069163759,15946539124,6617186155,32779528,58423112,163290357,63,0,604,6222856211,9620938136,17.976
320000,5,3,108,0.45,0.36,1,1,2,0,97,1,1,14,1,4,126,4,4,9,607,98,961,38,2,45,454,12,7,6,5,153.485,6709789.667,287.727,44830880.71,2246.731,19.462,0.212,0,0,8.167,0.076,35987.341,18188.67,1212.121,8793,68320,350142789,2462663202,341262456,340867533,32,232908,232971,52097429244,356865,357022,50049403798,951172841,14812160727,6275385378,33473957,54731210,136267156,0,0,538,6087957559,10039486020,17.763
320000,3,6,62,0.42,0.31,0,1,1,0,123,1,0,62,1,2,98,62,8,9,801,76,22,12,1,51,306,6,8,8,7,665.474,15441824.56,358.981,59069539.89,2252.864,34.943,0.148,0,0,5.098,0.163,46142.511,12358.292,1212.121,8857,75881,442237281,2823504980,345468523,349256133,32,287891,287952,57299320567,368929,369087,50026910376,1061030896,15942707203,6621888379,34853716,52558504,156490672,71,80,880,6269861213,9858345128,31.74
320000,2,1,16,0.74,0.78,0,1,2,0,113,0,1,105,0,6,39,181,4,7,294,120,34,14,1,71,436,6,7,7,3,9.034,3475293.489,130.125,23053490.51,2186.28,1.606,0.057,0,0,24.242,0.019,0,128484.848,1212.121,8760,71419,378061243,2545962492,346944261,340983232,32,300249,300296,52330157070,351835,351990,49074834465,980035811,15379630953,6241984122,37422087,58732621,138238281,215,71,901,6120769094,9333246647,24.635
320000,8,3,107,0.51,0.63,0,1,0,1,6,1,1,22,1,3,75,158,10,5,239,124,126,13,3,30,245,12,3,1,1,238.538,7797773.731,353.235,61896910.75,2221.811,63.303,0.133,0,0,7.97,0.856,46074.731,22500.704,1212.121,8631,70226,381174519,2655367875,360332982,366734055,32,332288,332357,53302788701,359302,359453,51766848267,1056369817,16382718342,6905844181,31761017,51026918,135222736,1303,1460,3500,6490260635,10215612849,18.683
320000,4,1,48,0.79,0.89,0,0,0,0,107,0,1,24,1,5,14,141,2,8,147,42,437,11,2,60,428,7,6,4,4,14.42,3091679.136,185.204,15813398.57,2227.148,4.792,0.053,0,0,24.242,0.008,0,68575.436,1212.121,9319,73245,407321250,2492766818,362322495,367214327,32,232892,232967,52878990036,363151,363304,54190267023,1026755988,15814895225,6735632347,42348630,48595683,128968343,0,0,608,6001252204,11260534742,19.062
320000,6,5,90,0.53,0.66,1,1,0,0,74,0,0,87,0,2,67,65,3,7,124,100,610,40,1,27,251,4,8,6,8,351.86,7720630.583,273.693,32729524.57,2238.072,10.004,0.129,0,0,8.239,2.974,84359.538,44125.311,1212.121,9465,69133,366444888,2356817353,347329635,346925226,32,284369,284434,52002142328,349349,349502,48092880924,981374625,14977073401,6345550361,37360783,61190577,151723792,478,250,939,5942392672,9307911804,18.483
320000,3,2,76,0.87,0.67,0,0,1,0,42,1,1,3,1,2,35,42,6,4,288,77,266,8,3,77,492,6,3,3,3,419.197,11742857.11,424.769,59813692.79,2241.53,9.917,0.193,0,0,7.617,0.519,40007.621,18493.182,1212.121,9819,79921,354769481,2687599314,368845019,370228639,59,385203,385285,55481964783,380941,381096,55834172881,1104161086,16443822189,6909178977,36026806,60297648,157039115,3185,1352,6451,6715318775,10136518350,36.092
320000,7,3,68,0.8,0.88,0,1,2,0,67,1,0,79,1,5,76,174,9,9,177,78,626,44,2,63,367,6,4,7,4,410.867,8728109.754,296.182,34716856.2,2255.485,11.542,0.087,0,0,8.015,0.087,36224.311,17951.701,1212.121,9141,69457,375604332,2443852085,342141306,343877814,32,269209,269274,53231399659,350455,350612,54282708019,969046477,15545119986,6367633086,35617367,58169337,137756046,502,638,1207,5987227058,9792698052,17.609
320000,8,4,9,0.34,0.77,0,0,1,0,27,1,1,44,1,4,121,176,8,5,400,122,712,12,2,52,146,13,3,4,4,348.492,7658521.714,401.447,62837535.65,2296.421,43.568,0.162,0,0,7.669,0.564,39541.759,18519.188,1203.008,9294,71613,413711409,2351141917,353957464,354622812,32,254880,254949,53684383511,356779,356931,59119346370,1004882579,15772072660,6165526246,33518310,47733303,132274970,98,160,770,6335043155,10858998313,17.95
320000,7,4,38,0.65,0.41,1,1,2,1,108,0,1,96,1,4,104,31,8,9,223,19,418,29,1,60,263,3,9,5,1,212.299,6637576.356,321.098,49546221.6,2231.746,52.091,0.148,0,0,8.114,1.61,36079.546,18096.466,1212.121,9446,69060,347545670,2268130133,352088870,350452026,32,289615,289689,52149097649,348992,349145,48195788485,955991750,14414153012,6102714251,34067166,50796470,149179506,1200,693,1540,5854895432,9223782015,17.929
320000,5,4,72,0.68,0.66,1,1,1,0,78,1,1,53,1,1,36,194,4,3,536,10,1014,46,0,82,459,14,5,3,8,154.462,6108760.11,263.708,47576404.42,2229.644,39.701,0.148,0,0,8.258,0.318,38629.023,19871.78,1212.121,9318,67260,361761739,2578130310,314971572,323837088,32,240034,240092,48931687817,343524,343671,45689826465,929903340,13860676423,6211093179,29777055,43581947,133177765,21,46,414,6000995982,9020783119,17.737
320000,3,4,42,0.34,0.61,0,0,1,1,59,0,1,27,1,4,33,4,7,5,992,39,894,49,2,37,290,7,5,6,5,25.902,3114083.269,152.689,25495055.07,2214.621,8.587,0.057,0,0,24.242,0.004,0,58500.803,1212.121,8963,71872,321237319,2350060383,324956990,324150399,33,236337,236388,49264827640,357147,357305,49771808630,923183827,14224696383,5985021809,34271709,46447484,140450452,0,0,895,5985610438,10329959947,24.232
320000,5,4,79,0.89,0.81,0,1,2,1,19,0,0,38,0,3,104,152,9,5,248,96,980,36,1,91,430,14,2,2,4,294.053,8056614.678,249.792,44295613.67,2220.14,21.36,0.102,0,0,7.985,3.288,86270.75,42214.098,1212.121,8904,67188,352493482,2307243068,340510917,330794244,32,275005,275059,49401668034,342006,342155,46433626342,941497573,14251583937,6094273945,34643469,41575576,125952715,827,609,1146,5734210224,8790339457,18.87
320000,4,2,28,0.88,0.53,0,1,1,0,4,1,0,21,1,1,20,147,2,5,925,90,893,27,1,63,325,9,9,8,5,915.367,13641301.72,310.053,64931991.2,2271.564,46.951,0.303,0,0,4.515,0.379,47668.258,10832.546,1212.121,9154,70116,373433223,2505957213,353163596,361661214,37,266816,266890,56630955959,350785,350943,50285519729,1052153367,15812387917,6768129015,38683321,53056424,143042210,397,8,1049,6251243806,9841913065,28.003
320000,4,5,124,0.74,0.69,0,0,0,1,79,0,1,24,1,2,119,126,7,8,133,53,510,12,2,57,321,15,1,5,7,450.614,11622770.1,274.546,38280610.95,2262.174,9.508,0.144,0,0,5.189,0.11,53781.155,14794.28,1212.121,10191,76036,475143506,2829110114,393978595,392588556,32,260918,260992,62692827307,369908,370066,64209246907,1301255502,19709113908,7595013749,42912904,58689121,153625668,0,0,1045,6697493026,13097085836,25.93
320000,4,4,25,0.68,0.6,0,1,2,1,65,0,1,83,1,5,55,195,7,5,303,31,32,50,1,74,184,13,1,8,2,16.144,3332163.928,152.648,25630094.86,2191.64,3.792,0.061,0,0,24.242,0.023,0,54176.011,1212.121,9648,68454,371242552,2640640099,341266547,346619886,33,276371,276423,53015657856,346455,346610,49707565706,924635166,14609126833,6326679845,30369970,58495663,139375983,22,41,1332,6117972183,9279304324,19.878
320000,7,2,16,0.71,0.48,0,0,2,1,57,1,1,99,0,2,14,49,4,9,164,89,748,1,0,92,413,4,2,7,5,274.682,6831098.557,257.974,32869193.53,2237.447,14.803,0.102,0,0,7.951,4.242,86400.439,42084.409,1212.121,13420,100048,428505028,3125989247,391204032,390705448,32,270692,270755,60219363784,426505,426652,54439184578,1208150938,17428507122,7220460942,40308762,66726640,163641090,439,199,1500,6811048547,10742237319,17.15
320000,5,2,64,0.34,0.31,0,0,1,1,107,1,0,55,0,1,53,98,8,7,338,52,489,34,0,62,426,3,1,7,4,291.788,8291637.303,317.299,42690714.82,2225.026,24.564,0.106,0,0,8,4.526,86082.841,42402.008,1212.121,8541,67465,324274959,2167835444,338702790,345744271,32,256754,256819,50619251184,340475,340622,45736709292,948040900,14367131923,6304474287,32199409,46408906,152986630,82,0,1075,5708184721,8953132187,19.422
320000,3,5,68,0.82,0.62,1,1,1,0,60,0,0,106,0,6,68,56,3,9,715,105,213,43,1,94,138,8,5,3,6,175.14,6968971.644,185.152,35251702.05,2212.841,7.322,0.08,0,0,7.917,2.595,86641.348,41843.5,1212.121,9387,68857,371599852,2382616000,339467289,342112353,32,296677,296731,51263018434,347152,347301,49406961882,952770701,14804809802,6302285066,33758591,51206216,146542403,281,49,1178,6085487882,9365032596,18.977
320000,4,2,83,0.54,0.56,0,0,1,0,12,1,0,34,1,5,59,140,5,3,457,42,369,38,0,80,393,8,3,7,3,231.92,8157336.754,216.235,42992597.19,2237.894,30.489,0.098,0,0,8.046,1.053,39071.303,19429.5,1212.121,9436,67112,355062936,2295500058,343719706,336449027,32,225618,225664,48604510373,341962,342109,47469878640,929401857,13951725727,6249273580,33433646,49774909,129977537,294,130,713,5889630962,9158918842,19.337
320000,8,4,97,0.55,0.75,0,0,0,1,47,0,0,33,0,2,96,99,7,10,244,8,521,9,1,75,276,5,6,3,3,456.409,8400565.674,347.296,53354029.94,2239.523,42.689,0.178,0,0,7.898,5.057,86636.932,41847.917,1212.121,9444,70084,379964798,2310213199,357062541,359079213,32,273493,273558,52827174057,353570,353721,48586774837,991919611,14885975517,6304797423,37460033,66467608,154737129,437,630,1458,5928150191,9471504006,18.794
320000,2,3,89,0.71,0.52,1,0,0,1,83,1,1,124,1,1,46,79,9,4,417,29,527,37,1,56,276,10,3,6,8,1983.106,29667707.34,785.479,101673061.1,2345.604,19.068,0.679,0,0,2.03,30.283,62449.547,5867.113,1207.547,10376,73688,403483176,2974439507,359668395,372224305,69,309730,309846,61084459342,364368,364523,53689576216,1047435518,16289930312,6790064552,42881658,74539657,151438865,7,0,708,6440883802,10012960869,45.002
320000,6,1,85,0.58,0.72,0,0,1,0,96,1,0,36,1,2,50,113,8,3,745,107,486,27,0,46,403,5,7,6,5,23.204,3379135.674,284.235,30356860.88,2214.947,37.432,0.068,0,0,24.242,0.019,0,58500.803,1212.121,9242,67559,355444633,2581869970,357256168,357257749,38,217496,217562,50565701272,340743,340890,50632470464,1016939820,15654163076,6372067909,38252508,48814262,138946278,0,0,454,6177145794,9470769615,20.243
320000,2,2,105,0.83,0.3,1,1,0,1,128,1,1,90,0,3,102,3,4,9,660,127,580,42,1,74,100,8,5,4,2,26.625,4937377.159,154.163,32106355.15,2202.322,3.803,0.102,0,0,12.121,0.148,64312.288,64172.561,1212.121,11394,69757,380170155,2413120652,349470747,346985547,32,289928,289979,53566868939,350938,351091,46204319987,966126038,14444386539,6127376929,37651354,52103460,135148812,1224,796,939,5925990599,8988679392,18.596
320000,4,6,87,0.73,0.55,1,0,1,1,111,0,1,17,0,4,48,6,8,6,446,100,441,20,2,94,487,13,4,6,6,15.28,3199901.932,201.216,26551582.17,2212.83,8.417,0.064,0,0,24.242,0.015,0,128484.848,1212.121,9720,70746,394722201,2564284230,341370902,345168907,32,241348,241408,54974169541,352384,352541,55273523408,1094743276,16368529898,6710545830,34065093,44518462,117945694,0,43,684,6156865845,10475352753,20.532
320000,5,3,9,0.5,0.47,1,1,2,0,67,0,0,88,0,1,44,91,9,6,712,48,357,10,0,30,243,7,3,3,5,290.08,8255727.617,263.913,42671410.06,2232.712,26.049,0.114,0,0,7.769,5.258,87360.061,41124.788,1212.121,8234,69790,317327505,2501131618,331739087,334538742,32,255579,255627,46485252609,350460,350608,47307316131,936259121,14745892271,6178273445,35509142,51826311,134737219,0,56,849,5852754894,8812537936,18.189
320000,6,2,66,0.53,0.65,1,0,1,0,27,1,0,79,0,2,52,19,3,7,543,118,186,41,2,64,196,14,4,4,6,349.299,9135780.046,463.386,49719840.1,2248.97,21.78,0.091,0,0,8.015,4.788,85998.523,42486.326,1212.121,8960,67919,366343792,2540509657,322748793,321903338,32,274871,274929,53378491587,343965,344119,55316161551,953922543,15467883781,5998129120,36697777,44683346,135830000,38,38,916,6329266850,9576875851,22.482
320000,5,3,126,0.72,0.46,1,0,1,0,110,0,1,85,1,3,9,188,2,9,541,95,805,18,2,72,420,13,7,4,8,150.33,6986479.83,247.966,45982597.16,2240.883,22.572,0.095,0,0,8.167,0.439,38823.311,19677.492,1212.121,10083,70713,399195594,2585343010,326670949,331690271,32,289104,289160,52485327463,352088,352240,48763541729,986067322,15298546694,6781312286,36561959,52618709,137462668,345,35,774,5902183689,10699795348,18.165
320000,3,4,123,0.4,0.77,0,1,1,1,22,0,1,34,0,4,35,23,3,8,704,40,939,6,2,33,338,10,8,4,4,14.204,3418594.026,242.189,24244036.11,2222.098,8.625,0.064,0,0,24.242,0.008,0,128484.848,1212.121,10234,81163,402317427,2771302508,380827663,373706703,32,263062,263140,54200130682,380251,380404,54680596452,1026977665,16045815729,6847600013,43504928,54406744,153420797,0,0,293,6570754240,10805602461,29.055
320000,3,4,25,0.38,0.72,0,0,1,0,20,1,1,66,0,1,126,138,6,4,440,17,809,2,1,37,120,7,8,7,3,368.348,10608712.06,257.538,54034739.85,2247.974,29.379,0.276,0,0,4.905,1.178,102408.046,26076.803,1212.121,12274,92848,438071497,2950568965,401709815,395165841,32,280259,280314,61503943860,405693,405850,53527990475,1261741312,17303517902,7111125752,44889578,57990679,154548777,170,167,504,6381985395,10943614843,25.028
320000,3,5,110,0.51,0.51,0,0,1,0,5,1,0,121,1,4,12,171,4,6,182,56,943,42,1,38,458,15,3,7,1,175.14,7936448.352,179.296,26395483.6,2221.799,5.837,0.083,0,0,8.159,0.242,38759.814,19740.989,1212.121,9226,68936,363937198,2423653213,346122206,352056651,32,308854,308936,53072817922,349745,349899,50197641358,991601228,15338174850,6451371539,37582283,55313374,157668887,29,0,799,5900658598,9575563926,19.174
320000,8,2,107,0.57,0.85,0,1,0,0,14,0,1,115,0,2,121,168,3,7,807,102,857,45,2,98,190,4,5,2,3,239.182,7066270.636,510.303,52462690.47,2245.117,52.246,0.144,0,0,8.189,3.648,84929.689,43555.159,1212.121,9205,70100,404964686,2511864867,351252911,348896953,32,298185,298268,56722087729,351038,351189,59895204158,1065552420,16791739974,6613500222,39315952,61154810,135508797,8,17,557,6426795574,10927938449,19.736
320000,4,2,11,0.31,0.78,1,1,0,1,78,0,1,100,1,3,9,47,6,8,464,54,817,9,3,98,466,5,4,3,3,1017.672,14804795.58,523.823,61357374.34,2278.551,8.713,0.245,0,0,6.94,0.309,48690.283,19626.377,1207.547,8831,81598,393024851,2789657129,351289250,354194016,73,465180,465293,55632370192,397310,397464,57822556658,1089173374,17488935060,6880147815,35355305,63658886,153897188,4373,1558,6458,6784047548,9869926722,38.902
320000,8,6,117,0.75,0.44,1,1,2,1,104,0,1,59,1,2,61,47,2,3,419,43,271,15,1,78,214,14,8,2,3,241.174,6777004.246,390.564,54880870.11,2234.678,79.742,0.14,0,0,8.121,2.197,35919.902,18256.11,1212.121,10010,70429,336760988,2354253495,352919086,359134900,32,280874,280944,49508466411,352797,352947,48435039711,963748479,14115910493,6209618203,38779043,63539483,155041953,77,0,1234,5896288074,9307018301,18.308
320000,4,5,64,0.42,0.88,1,0,1,1,60,1,1,45,0,3,58,105,3,8,399,65,464,24,0,69,403,12,5,2,2,487.602,10208818.55,467.644,55129784.89,2268.227,41.936,0.261,0,0,5.064,0.629,101276.576,27208.273,1212.121,9487,71971,366231766,2559216418,363704224,359449059,37,259696,259772,50951309166,357423,357572,48663569859,1034751587,15212997414,6627594802,39517210,61885109,145915579,0,0,602,5970973366,9907114787,32.597
320000,6,5,57,0.55,0.83,1,0,2,1,99,0,0,73,0,2,101,199,4,9,265,64,225,13,2,53,423,11,7,4,1,356.307,8857045.591,315.61,48313004.06,2254.67,38.303,0.163,0,0,7.833,6.587,86953.326,41531.523,1212.121,9512,70862,413203710,2662217948,355031537,353887864,32,272571,272633,54081982660,352759,352912,52540054473,1022028826,15308837220,6663900062,36431005,60221202,143018894,25,33,471,6177267948,10408276618,18.397
320000,2,6,62,0.32,0.86,0,1,1,1,18,1,1,125,1,3,54,33,3,9,647,76,140,27,2,36,196,12,5,2,1,31.746,5715842.053,205.436,35781163.36,2237.652,20.023,0.08,0,0,12.121,0.019,29301.697,29199.106,1212.121,11920,71965,474245703,2594308106,343919640,345275871,32,295476,295535,57311177239,356805,356959,54068575850,1100105960,16374296446,6690684815,42732552,49972701,160693966,0,0,550,6578500509,9976214959,22.49
320000,5,4,83,0.53,0.9,1,1,0,0,81,1,1,107,1,4,86,185,3,6,820,80,925,7,1,75,378,8,2,6,2,151.424,6106342.428,251.761,42742191.97,2219.204,19.144,0.114,0,0,8.117,0.848,45560.943,23014.492,1212.121,10073,71710,393198163,2546565271,360712506,363273230,32,289005,289067,53001794641,354307,354460,48837438437,986552006,14738267644,6515657049,38683206,62824050,152971984,8,72,1439,6128835005,9985233645,18.096
320000,2,2,36,0.76,0.38,1,1,0,0,56,1,0,51,1,2,20,56,8,8,656,21,778,43,2,96,121,10,7,3,7,1033.614,21686584.42,358.011,78984871.1,2313.682,26.72,0.254,0,0,2.727,0.568,60810.508,7764.928,1212.121,12280,70915,420567579,2409281033,356813117,353931030,32,270077,270150,58472788807,352118,352272,52036174503,1039495324,15764980137,6717609826,40000159,57742917,159865449,0,33,633,6172616716,10584642508,33.687
320000,6,5,71,0.4,0.48,1,1,1,1,21,0,1,43,0,6,30,85,8,4,391,85,374,24,1,83,157,9,1,5,2,179.167,6695806.432,270.826,48359089.94,2217.428,12.046,0.125,0,0,8.152,5.042,85373.364,43111.485,1212.121,9614,68119,334049291,2246413257,346292493,350213177,32,269181,269248,49870783663,343112,343265,46331102352,970150373,14542639794,6174390396,35821392,57711689,142751895,721,589,1820,5710666230,9375538209,18.123
320000,6,1,17,0.4,0.79,1,1,2,0,27,0,1,87,0,6,108,80,4,8,809,59,251,47,3,31,158,2,8,4,5,178.114,8586648.318,1022.773,55335098.41,2220.182,10.25,0.125,0,0,8.174,17.572,85160.561,43324.288,1212.121,9522,71640,367183989,2557508104,354229811,362938297,42,286617,286694,53355914718,370741,370895,52635290801,1089749092,16874147022,6859233965,38704749,44943858,139511193,146,264,799,6287234175,10167853720,33.558
320000,2,6,42,0.51,0.49,1,0,1,1,85,0,0,24,0,4,64,188,10,7,291,72,76,44,1,21,183,13,6,4,6,120.296,7832074.796,163.485,32308938.12,2216.409,4.061,0.068,0,0,7.909,2.212,86534.144,41950.704,1212.121,8310,69294,403302837,2383968991,352312477,356225043,32,234173,234231,52201084961,348300,348452,49189622661,997033641,14490102897,6359961816,31023609,46669125,130982659,394,112,627,5991471010,9268203477,20.351
320000,4,4,73,0.82,0.3,0,0,1,1,90,0,1,99,1,1,4,149,7,7,946,7,447,33,3,24,239,5,3,2,4,871.476,16229666.68,1072.574,72794538.39,2283.362,26.792,0.336,0,0,4.513,0.128,47404.796,10875.249,1207.547,9768,72655,377554737,2665318137,365464387,375715622,52,356436,356522,52411448081,368892,369046,53507922275,1101453782,16506894468,6929899272,37159734,50779731,141242048,389,330,2632,6563610326,10117999942,39.249
